cd_cnpj,nu_ordem,fl_matriz,dt_abertura,nm_razao_social,cd_natureza_juridica,de_natureza_juridica
15327706000130,0,1,3/30/2012,DIRECT FACIL ADMINISTRADORA DE CARTOES EIRELI ME,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
15327706000130,2,1,3/30/2012,DIRECT FACIL ADMINISTRADORA DE CARTOES EIRELI ME,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
16571460000100,0,1,7/19/2012,KATTYUSSE SOUSA LIMIRO ME,2135,EMPRESARIO INDIVIDUAL
05275770000160,1,1,12/6/2001,CONSTRUTORA SKALTSAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
05275770000160,0,1,12/6/2001,CONSTRUTORA SKALTSAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
67926121000130,,1,5/8/1992,ORLANDO GONCALVES DA SILVA SJCAMPOS,2135,EMPRESARIO INDIVIDUAL
02235961000100,,1,11/17/1997,LIVIA MENDONCA LIMA BANDEIRA,2135,EMPRESARIO INDIVIDUAL
06658423000180,,1,7/20/2004,ELEICOES 2004 JUVENIL PEREIRA DE CARVALHO VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO
06725685000110,,1,7/22/2004,ELEICOES 2004 ORLI CANTINI DA SILVA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO
05219962000150,,1,8/16/2002,ELEICAO 2002 CF UNICO PTC,3999,ASSOCIACAO PRIVADA
05629636000110,,1,4/9/2003,PROMOVEIS SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
02690573000110,,1,8/18/1998,BLENDA COMERCIO DE ALIMENTOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
03591127000110,,1,1/13/2000,ANA CLAUDIA FERNANDES FLORES ME,2135,EMPRESARIO INDIVIDUAL
02031433000130,,1,3/12/1987,FRUTICOLA PE DE LARANJA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
03308664000100,,1,7/28/1999,BAR E RESTAURANTE BRUNEL LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
03486366000100,,1,10/25/1999,M N PEREIRA DA SILVA,2135,EMPRESARIO INDIVIDUAL
02064103000140,,1,5/19/1986,GALVETT REPRESENTACOES LTDA,2135,EMPRESARIO INDIVIDUAL
02728807000170,,1,8/10/1998,M J DA SILV A PADARIA,2135,EMPRESARIO INDIVIDUAL
03020138000140,,1,3/6/1974,HEITOR FONSECA DA SILVA,4014,EMPRESA INDIVIDUAL IMOBILIARIA
03534489000170,,1,11/24/1999,EMILIA MOURA SANTOS,2135,EMPRESARIO INDIVIDUAL
03348023000180,,1,8/12/1999,ASSOCIACAO DE PAIS E PROFESSORES DO NUCLEO ESCOLAR SAO LUIZ,3999,ASSOCIACAO PRIVADA
04649555000110,,1,8/30/2001,PRACA PARK ESTACIONAMENTO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
02857257000270,0,0,12/7/2000,EMPRESA PAULISTA DE ESTACIONAMENTOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03461647000290,,0,12/22/1994,ABC AUTOMAG AUTOMOVEIS DE MATO GROSSO SA,2054,SOCIEDADE ANONIMA FECHADA
03933852000120,,1,7/5/2000,NEGOCIO LOGICO COMERCIO E SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
14169247000140,,1,9/3/1986,J N DIVERSOES ELETRONICA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
10081439000140,,1,7/9/2008,ELEICAO 2008 JOSUE FRANCA DOS REIS VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO
09718001000140,,1,7/4/2008,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR SP PMN,3999,ASSOCIACAO PRIVADA
06438670000170,,1,7/15/2004,ELEICOES 2004 SEBASTIAO VIEIRA MACHADO VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO
03201910000120,,1,1/16/1974,ANTONIO MARIA URBIETA ZAVALA,2135,EMPRESARIO INDIVIDUAL
00130220000130,0,1,6/27/1994,ALCENI MARIA SCHUARTZ ME,2135,EMPRESARIO INDIVIDUAL
12356595000100,2,1,8/10/2010,CREUZA ALVES PIMENTEL ME,2135,EMPRESARIO INDIVIDUAL
12356595000100,1,1,8/10/2010,CREUZA ALVES PIMENTEL ME,2135,EMPRESARIO INDIVIDUAL
12356595000100,0,1,8/10/2010,CREUZA ALVES PIMENTEL ME,2135,EMPRESARIO INDIVIDUAL
12356595000100,3,1,8/10/2010,CREUZA ALVES PIMENTEL ME,2135,EMPRESARIO INDIVIDUAL
01094594000100,0,1,3/18/1996,JANAS LIBERATA IRION SALBEGO ME,2135,EMPRESARIO INDIVIDUAL
10008723000190,,1,7/10/2008,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR SP PTB,3999,ASSOCIACAO PRIVADA
22978944000170,,1,12/2/1988,ARIOMAR RIBEIRO ARAUJO,2135,EMPRESARIO INDIVIDUAL
74661075000150,,1,4/26/1994,RIOPLAC MADEIRAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
51339539000100,,1,9/27/1979,MAGIBLOCO ARTEFATOS DE CIMENTO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
52954617000140,,1,10/7/1983,ANTURIAS LANCHONETE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
26269670000100,,1,5/17/1990,A T LOURES CONSULTORIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
35025642000120,,1,11/13/1989,CENTRO DE INTEGRACAO COMUNITARIA SEN VIRGILIO TAVORA,3999,ASSOCIACAO PRIVADA
43056183000170,,1,2/13/1980,MAMBORE IMOVEIS LTDA,2240,SOCIEDADE SIMPLES LIMITADA
54113303000140,,1,1/18/1985,TOMINAGA & CIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
76857523000110,,1,9/14/1983,SOLTEC SOCIEDADE TECNICA CONTABIL LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
45061421000160,,1,4/3/1974,DI LOPES PROMOCOES E AGENCIAMENTOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
61741492000160,,1,10/10/1989,KALZIMI MODAS E COMERCIO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
77465037000110,,1,9/13/1977,MECANIZACAO AGRICOLA TEIXEIRA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
33155581000190,,1,1/12/1973,VIRTUS INDUSTRIA E COMERCIO ARTEFATOS DE PAPEL LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
68583889000110,,1,7/20/1992,ODALISCA MODAS E CONFECCOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
66966185000100,,1,10/1/1991,LOBATO & BARBOSA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
14916664000100,3,1,1/20/2012,ELIETE BATISTA DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
14916664000100,0,1,1/20/2012,ELIETE BATISTA DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
14916664000100,4,1,1/20/2012,ELIETE BATISTA DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
14916664000100,1,1,1/20/2012,ELIETE BATISTA DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
14916664000100,2,1,1/20/2012,ELIETE BATISTA DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
14639055000150,1,1,11/18/2011,ANA PAULA DOS SANTOS DA SILVA NUNES MEI,2135,EMPRESARIO INDIVIDUAL
14639055000150,0,1,11/18/2011,ANA PAULA DOS SANTOS DA SILVA NUNES MEI,2135,EMPRESARIO INDIVIDUAL
61068276014660,2,0,6/7/1990,UNILEVER BRASIL LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
61068276014660,0,0,6/7/1990,UNILEVER BRASIL LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
61068276014660,1,0,6/7/1990,UNILEVER BRASIL LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
00431578000100,0,1,2/3/1995,DURVAL BORGES DE AGUIAR ME,2135,EMPRESARIO INDIVIDUAL
07807560000100,0,1,1/10/2006,INTEGRA SERVICOS DE COBRANCA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
00984999000150,1,1,12/11/1995,CONCENA CONSTRUCOES E SERVICOS EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
00984999000150,0,1,12/11/1995,CONCENA CONSTRUCOES E SERVICOS EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
00984999000150,3,1,12/11/1995,CONCENA CONSTRUCOES E SERVICOS EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
00984999000150,2,1,12/11/1995,CONCENA CONSTRUCOES E SERVICOS EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
00984999000150,4,1,12/11/1995,CONCENA CONSTRUCOES E SERVICOS EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
14531063000260,1,0,7/26/2012,NCER EOLICA CORREDOR DO SENANDES 2 SA,2054,SOCIEDADE ANONIMA FECHADA
14531063000260,2,0,7/26/2012,NCER EOLICA CORREDOR DO SENANDES 2 SA,2054,SOCIEDADE ANONIMA FECHADA
14531063000260,0,0,7/26/2012,NCER EOLICA CORREDOR DO SENANDES 2 SA,2054,SOCIEDADE ANONIMA FECHADA
03806778000180,0,1,5/11/2000,PAULO ROBERTO DE PAIVA BARBOSA ME,2135,EMPRESARIO INDIVIDUAL
79728796003250,0,0,4/6/2011,CONGREGACAO CRISTA NO BRASIL,3220,ORGANIZACAO RELIGIOSA
15572771000120,0,1,5/22/2012,SIMOTEIA DA COSTA OLIVEIRA MEI,2135,EMPRESARIO INDIVIDUAL
12547505000150,0,1,8/11/2010,BENEDITO ARI OZORIO ME,2135,EMPRESARIO INDIVIDUAL
12547505000150,2,1,8/11/2010,BENEDITO ARI OZORIO ME,2135,EMPRESARIO INDIVIDUAL
12547505000150,1,1,8/11/2010,BENEDITO ARI OZORIO ME,2135,EMPRESARIO INDIVIDUAL
12547505000150,4,1,8/11/2010,BENEDITO ARI OZORIO ME,2135,EMPRESARIO INDIVIDUAL
12547505000150,3,1,8/11/2010,BENEDITO ARI OZORIO ME,2135,EMPRESARIO INDIVIDUAL
16583116000130,0,1,7/26/2012,ELEICAO 2012 MARIA KELMA OLIVEIRA SILVA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO
08831424000290,0,0,5/28/2007,NELSON FRANCO,4120,PRODUTOR RURAL PESSOA FISICA
16620786000180,2,1,8/2/2012,MARCELO MAGALHAES VAZ MEI,2135,EMPRESARIO INDIVIDUAL
16620786000180,0,1,8/2/2012,MARCELO MAGALHAES VAZ MEI,2135,EMPRESARIO INDIVIDUAL
16620786000180,1,1,8/2/2012,MARCELO MAGALHAES VAZ MEI,2135,EMPRESARIO INDIVIDUAL
11262792000350,1,0,7/14/2011,MARIA LEONOR DE MORAES BORGES,4120,PRODUTOR RURAL PESSOA FISICA
11262792000350,0,0,7/14/2011,MARIA LEONOR DE MORAES BORGES,4120,PRODUTOR RURAL PESSOA FISICA
14264793000160,0,1,9/9/2011,EVERALDO JOSE SILVA DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
09030960000250,1,0,12/16/2010,NOEDI AROLDO BASSO,4120,PRODUTOR RURAL PESSOA FISICA
09030960000250,0,0,12/16/2010,NOEDI AROLDO BASSO,4120,PRODUTOR RURAL PESSOA FISICA
15745376000100,0,1,6/20/2012,LAURO ANTONIO DE OLIVEIRA MEI,2135,EMPRESARIO INDIVIDUAL
08085481000430,0,0,6/28/2006,HILARIO DOVILIO POLIZEL,4120,PRODUTOR RURAL PESSOA FISICA
08193546000460,0,0,5/16/2007,CELSO ANTONIO DAVOGLIO E OUTROS,4120,PRODUTOR RURAL PESSOA FISICA
08193546000460,1,0,5/16/2007,CELSO ANTONIO DAVOGLIO E OUTROS,4120,PRODUTOR RURAL PESSOA FISICA
15235073000130,0,1,3/21/2012,E K R BAIANO ME,2135,EMPRESARIO INDIVIDUAL
15247669000150,0,1,3/22/2012,CAROLINA LANDIM DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
15247669000150,2,1,3/22/2012,CAROLINA LANDIM DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
15247669000150,1,1,3/22/2012,CAROLINA LANDIM DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
13715290000100,1,1,5/27/2011,GILBERTO DA SILVA SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
13715290000100,0,1,5/27/2011,GILBERTO DA SILVA SANTOS MEI,2135,EMPRESARIO INDIVIDUAL
47184791000110,,1,9/29/1975,IMPORTADORA VIEIRA CARDOSO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
04116151000160,2,1,10/25/1995,ROTARY CLUB DE PORTO NACIONAL,3999,ASSOCIACAO PRIVADA
04116151000160,1,1,10/25/1995,ROTARY CLUB DE PORTO NACIONAL,3999,ASSOCIACAO PRIVADA
04116151000160,0,1,10/25/1995,ROTARY CLUB DE PORTO NACIONAL,3999,ASSOCIACAO PRIVADA
10714930000160,0,1,2/2/2009,SUELLEN DOS SANTOS FRANCISCO SUPERMERCADO ME,2135,EMPRESARIO INDIVIDUAL
07365453000160,1,1,4/28/2005,A M N TECNOLOGIA EM INFORMATICA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
07365453000160,0,1,4/28/2005,A M N TECNOLOGIA EM INFORMATICA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
07365453000160,3,1,4/28/2005,A M N TECNOLOGIA EM INFORMATICA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
07365453000160,2,1,4/28/2005,A M N TECNOLOGIA EM INFORMATICA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
10380956000110,0,1,10/1/2008,NILVA MARIA MENDES DE OLIVEIRA ME,2135,EMPRESARIO INDIVIDUAL
10380956000110,1,1,10/1/2008,NILVA MARIA MENDES DE OLIVEIRA ME,2135,EMPRESARIO INDIVIDUAL
62955505175390,0,0,10/11/1985,IGREJA DO EVANGELHO QUADRANGULAR,3220,ORGANIZACAO RELIGIOSA
12379094000130,0,1,8/14/2010,FABIOLA NICACIO DE MOURA MEI,2135,EMPRESARIO INDIVIDUAL
13012085000170,0,1,12/8/2010,CICERO PEDRO DA SILVA,4120,PRODUTOR RURAL PESSOA FISICA
15754236000190,0,1,1/11/2010,PARTIDO DEMOCRATICO TRABALHISTA PDT,3271,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO
14676469000150,0,1,11/25/2011,LEONARDO XAVIER DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
14676469000150,1,1,11/25/2011,LEONARDO XAVIER DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL
11115451000190,0,1,8/20/2009,VBS SERVICOS DE APOIO ADMINISTRATIVO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
08406588000190,1,1,11/3/2006,HENRIQUE ANTONIO LEITE GALLUCCI E OUTRA,4120,PRODUTOR RURAL PESSOA FISICA
08406588000190,0,1,11/3/2006,HENRIQUE ANTONIO LEITE GALLUCCI E OUTRA,4120,PRODUTOR RURAL PESSOA FISICA
03238898000200,0,0,3/26/2007,ASSOCIACAO EDUCACIONAL DE PATOS DE MINAS AEPM,3999,ASSOCIACAO PRIVADA
05919019000150,0,1,6/6/2003,PARTIDO VERDE DE AGUAS FORMOSAS MG,3271,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO
12354371000150,0,1,8/5/2010,I M LIMA CASTRO ME,2135,EMPRESARIO INDIVIDUAL
11244784000110,1,1,10/19/2009,GENI MARTINS CERQUEIRA ME,2135,EMPRESARIO INDIVIDUAL
11244784000110,0,1,10/19/2009,GENI MARTINS CERQUEIRA ME,2135,EMPRESARIO INDIVIDUAL
78385317000180,0,1,5/9/1980,NARCISO FRANCISCO CORREIA ME,2135,EMPRESARIO INDIVIDUAL
04003354000140,0,1,8/23/2000,MAGNO CEL COMERCIO INTERNET LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04003354000140,1,1,8/23/2000,MAGNO CEL COMERCIO INTERNET LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
12737967000130,2,1,10/23/2010,TANIA MARIA SAVINO SOUSA MEI,2135,EMPRESARIO INDIVIDUAL
12737967000130,0,1,10/23/2010,TANIA MARIA SAVINO SOUSA MEI,2135,EMPRESARIO INDIVIDUAL
12737967000130,1,1,10/23/2010,TANIA MARIA SAVINO SOUSA MEI,2135,EMPRESARIO INDIVIDUAL
82820267000190,0,1,6/5/1974,ASSOCIACAO ESPORTIVA RECREATIVA CULTURAL E BENEFICENTE UNIAO,3999,ASSOCIACAO PRIVADA
04942528000130,3,1,3/14/2002,SUCOMIX COMERCIO E DISTRIBUICAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04942528000130,2,1,3/14/2002,SUCOMIX COMERCIO E DISTRIBUICAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04942528000130,0,1,3/14/2002,SUCOMIX COMERCIO E DISTRIBUICAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04942528000130,4,1,3/14/2002,SUCOMIX COMERCIO E DISTRIBUICAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04942528000130,1,1,3/14/2002,SUCOMIX COMERCIO E DISTRIBUICAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
29979036010960,0,0,5/29/1978,INSTITUTO NACIONAL DO SEGURO SOCIAL,1104,AUTARQUIA FEDERAL
06112905000130,0,1,2/6/2004,WELLINGTON DE SOUSA RIBEIRO ME,2135,EMPRESARIO INDIVIDUAL
05052298000440,0,0,12/13/2002,ASPEN BUFFET E RESTAURANTE LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
11727786000160,0,1,3/22/2010,IMPERCEL COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04264851000100,0,1,2/2/2001,J&M COMERCIO DE ALIMENTOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
27348556000120,0,1,9/29/1976,GENOVEVA DELUCA DA CRUZ,2135,EMPRESARIO INDIVIDUAL
27348556000120,2,1,9/29/1976,GENOVEVA DELUCA DA CRUZ,2135,EMPRESARIO INDIVIDUAL
27348556000120,1,1,9/29/1976,GENOVEVA DELUCA DA CRUZ,2135,EMPRESARIO INDIVIDUAL
03617247000140,0,1,1/31/2000,RONALDO BENEVIDES RIBEIRO ME,2135,EMPRESARIO INDIVIDUAL
13326630000100,2,1,2/23/2011,FERNANDO FERREIRA DE JESUS ME,2135,EMPRESARIO INDIVIDUAL
13326630000100,0,1,2/23/2011,FERNANDO FERREIRA DE JESUS ME,2135,EMPRESARIO INDIVIDUAL
13326630000100,1,1,2/23/2011,FERNANDO FERREIRA DE JESUS ME,2135,EMPRESARIO INDIVIDUAL
07329614000160,0,1,3/31/2005,E COSTA REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03631408000150,0,1,2/8/2000,MARIO NOGUEIRA GAUNA,2135,EMPRESARIO INDIVIDUAL
03631408000150,2,1,2/8/2000,MARIO NOGUEIRA GAUNA,2135,EMPRESARIO INDIVIDUAL
03631408000150,1,1,2/8/2000,MARIO NOGUEIRA GAUNA,2135,EMPRESARIO INDIVIDUAL
01290952000150,1,1,6/21/1996,CARLOS ALBERTO SCHNEIDER ME,2135,EMPRESARIO INDIVIDUAL
01290952000150,4,1,6/21/1996,CARLOS ALBERTO SCHNEIDER ME,2135,EMPRESARIO INDIVIDUAL
01290952000150,3,1,6/21/1996,CARLOS ALBERTO SCHNEIDER ME,2135,EMPRESARIO INDIVIDUAL
01290952000150,0,1,6/21/1996,CARLOS ALBERTO SCHNEIDER ME,2135,EMPRESARIO INDIVIDUAL
01290952000150,2,1,6/21/1996,CARLOS ALBERTO SCHNEIDER ME,2135,EMPRESARIO INDIVIDUAL
12961974000110,4,1,12/4/2010,ROSALVO FELIZMINO DE JESUS MEI,2135,EMPRESARIO INDIVIDUAL
12961974000110,1,1,12/4/2010,ROSALVO FELIZMINO DE JESUS MEI,2135,EMPRESARIO INDIVIDUAL
12961974000110,0,1,12/4/2010,ROSALVO FELIZMINO DE JESUS MEI,2135,EMPRESARIO INDIVIDUAL
12961974000110,3,1,12/4/2010,ROSALVO FELIZMINO DE JESUS MEI,2135,EMPRESARIO INDIVIDUAL
12961974000110,2,1,12/4/2010,ROSALVO FELIZMINO DE JESUS MEI,2135,EMPRESARIO INDIVIDUAL
55699532000150,0,1,5/5/1986,J C SILVEIRA COMERCIO DE BRINDES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
03749536000100,0,1,3/31/2000,E F L DESENVOLVIMENTO ORGANIZACIONAL LTDA ME SS,2240,SOCIEDADE SIMPLES LIMITADA
11233224000160,0,1,10/13/2009,C C DOS SANTOS ME,2135,EMPRESARIO INDIVIDUAL
38598934000140,0,1,6/12/1990,DROGARIA BARBOSA E SOARES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
11250551000120,0,1,10/5/2009,PASTELARIA E LANCHERIA VELOZES E FURIOSOS E DOS ACOMODADOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
11250551000120,3,1,10/5/2009,PASTELARIA E LANCHERIA VELOZES E FURIOSOS E DOS ACOMODADOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
11250551000120,1,1,10/5/2009,PASTELARIA E LANCHERIA VELOZES E FURIOSOS E DOS ACOMODADOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
11250551000120,2,1,10/5/2009,PASTELARIA E LANCHERIA VELOZES E FURIOSOS E DOS ACOMODADOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
04323681000180,2,1,2/22/2001,ASSOCIACAO DOS TRABALHADORES RURAIS DO P A VEREDAS II,3999,ASSOCIACAO PRIVADA
04323681000180,1,1,2/22/2001,ASSOCIACAO DOS TRABALHADORES RURAIS DO P A VEREDAS II,3999,ASSOCIACAO PRIVADA
04323681000180,0,1,2/22/2001,ASSOCIACAO DOS TRABALHADORES RURAIS DO P A VEREDAS II,3999,ASSOCIACAO PRIVADA
58630856000120,0,1,3/6/1987,CONDOMINIO EDIFICIO LION,3085,CONDOMINIO EDILICIO
11472414000130,0,1,1/18/2010,ELIZEUMA DA SILVA DUQUEZA & CIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
53548715000140,1,1,6/13/1984,MECANICA DE PRODUCAO DE ESPETACULOS EM EVENTOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
53548715000140,0,1,6/13/1984,MECANICA DE PRODUCAO DE ESPETACULOS EM EVENTOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
04753578000170,0,1,8/15/2001,STRINGHETA & STRINGHETA ADVOGADOS ASSOCIADOS ME,2240,SOCIEDADE SIMPLES LIMITADA
12431001000170,0,1,8/9/2010,CF DE SOUZA ALIMENTOS ME,2135,EMPRESARIO INDIVIDUAL
12431001000170,1,1,8/9/2010,CF DE SOUZA ALIMENTOS ME,2135,EMPRESARIO INDIVIDUAL
07700473000140,0,1,10/20/2005,CARLA PATRICIA RODRIGUES CORDEIRO ME,2135,EMPRESARIO INDIVIDUAL
03234155000180,0,1,4/22/1999,BIANCA DOS SANTOS GOWERT ME,2135,EMPRESARIO INDIVIDUAL
15972425000210,0,0,6/12/1989,CASA DA TERRA COMERCIO DE PRODUTOS AGROPECUARIOS EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
09546766000140,0,1,4/11/2008,MANOELITO PEREIRA PIRES ME,2135,EMPRESARIO INDIVIDUAL
10317784000130,0,1,7/28/2008,A R BORSATO COBRANCAS ME,2135,EMPRESARIO INDIVIDUAL
03299418000210,0,0,12/18/2000,MARCIO CONSTRUCOES EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
03872011000150,0,1,6/5/2000,PROJINOX INDUSTRIA E COMERCIO EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
03872011000150,3,1,6/5/2000,PROJINOX INDUSTRIA E COMERCIO EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
03872011000150,2,1,6/5/2000,PROJINOX INDUSTRIA E COMERCIO EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
03872011000150,1,1,6/5/2000,PROJINOX INDUSTRIA E COMERCIO EIRELI EPP,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA
15608025000140,0,1,5/28/2012,MAYCON APARECIDO FAVERO MEI,2135,EMPRESARIO INDIVIDUAL
15084913000100,0,1,2/9/2012,PROMARCENEIRO FERRAGENS FERRAMENTAS MAQUINAS E SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15084913000100,2,1,2/9/2012,PROMARCENEIRO FERRAGENS FERRAMENTAS MAQUINAS E SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15084913000100,1,1,2/9/2012,PROMARCENEIRO FERRAGENS FERRAMENTAS MAQUINAS E SERVICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA
15451571000110,1,1,5/1/2012,NATHYELLE CRISTINA DUTRA MEI,2135,EMPRESARIO INDIVIDUAL
15451571000110,0,1,5/1/2012,NATHYELLE CRISTINA DUTRA MEI,2135,EMPRESARIO INDIVIDUAL
81710220000100,,1,12/7/1989,AUTO POSTO COLORADAO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
96329842000160,,1,3/2/1993,CLEUSA APARECIDA DE MELO & CIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
90348632005100,,0,8/13/1976,RIO GRANDE COMPANHIA DE CELULOSE DO SUL,2046,SOCIEDADE ANONIMA ABERTA
83004093000150,,1,4/15/1991,LANCHONETE LINZMEYER LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
94802535000120,,1,10/9/1992,FLORACI LEITE,2135,EMPRESARIO INDIVIDUAL
52422094000190,,1,3/29/1983,BELMIRA FERRANTE CORREA,2135,EMPRESARIO INDIVIDUAL
26382770000130,,1,3/19/1990,CASA DE CARNES ALVATINGA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
24512568000150,,1,7/4/1990,MARIA DA LUZ FELIPE DA CUNHA,2135,EMPRESARIO INDIVIDUAL
23538606000180,,1,11/24/1988,F A M MARTINS & CIA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
24556870000100,,1,3/8/1990,COPECAL CONDADO PECAS ACESSORIOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA
59271866000180,,1,7/25/1988,IVONE BOLIS COSTA CIMA,2135,EMPRESARIO INDIVIDUAL
62343322000190,,1,2/7/1990,JOAO PEDRO BEDIM,2135,EMPRESARIO INDIVIDUAL
