cd_cnpj,de_saude_tributaria,de_nivel_atividade,de_situacao,de_classif_natureza_juridica
28771269000190,,INATIVA,BAIXADA,PRIVADO
85231587000100,,INATIVA,BAIXADA,PRIVADO
94284569000170,,INATIVA,BAIXADA,PRIVADO
72589914000140,,INATIVA,BAIXADA,PRIVADO
36066769000150,,INATIVA,BAIXADA,PRIVADO
77442663000190,,INATIVA,BAIXADA,PRIVADO
50832567000100,,INATIVA,BAIXADA,PRIVADO
41571522000120,,INATIVA,BAIXADA,PRIVADO
25515115000140,,INATIVA,BAIXADA,PRIVADO
52214921000150,,INATIVA,BAIXADA,PRIVADO
97357354000120,,INATIVA,BAIXADA,PRIVADO
10599030000110,AMARELO,INATIVA,BAIXADA,PRIVADO
12118708000120,AMARELO,MEDIA,ATIVA,PRIVADO
07375484000100,LARANJA,MEDIA,ATIVA,PRIVADO
15412058000110,VERDE,INATIVA,BAIXADA,PRIVADO
14312951000100,,INATIVA,BAIXADA,PRIVADO
05755271000170,AZUL,MEDIA,ATIVA,PRIVADO
14624667000170,AMARELO,MEDIA,ATIVA,PRIVADO
12890944000160,VERDE,MEDIA,ATIVA,PRIVADO
02261651000160,VERDE,MEDIA,ATIVA,PRIVADO
07329351000190,VERDE,ALTA,ATIVA,PRIVADO
07284649000120,AZUL,ALTA,ATIVA,PRIVADO
15718327000170,VERDE,MEDIA,ATIVA,PRIVADO
15362165000180,AMARELO,MEDIA,ATIVA,PRIVADO
03550317000190,AZUL,MEDIA,ATIVA,PRIVADO
00926222000130,,INATIVA,BAIXADA,PRIVADO
14617982000170,AMARELO,BAIXA,ATIVA,PRIVADO
13544856000250,VERDE,ALTA,ATIVA,PRIVADO
15226105000130,AMARELO,BAIXA,ATIVA,PRIVADO
16585528000100,VERDE,ALTA,ATIVA,PRIVADO
08886753000310,VERDE,MEDIA,ATIVA,PRIVADO
15418784000140,AMARELO,MEDIA,ATIVA,PUBLICO
15265022000150,AZUL,ALTA,ATIVA,PRIVADO
16620764000110,VERDE,ALTA,ATIVA,PRIVADO
13433233000200,VERDE,ALTA,ATIVA,PRIVADO
08115167000290,VERDE,MEDIA,ATIVA,PRIVADO
15235945000160,AMARELO,MEDIA,ATIVA,PRIVADO
08162721000290,VERDE,MEDIA,ATIVA,PRIVADO
08341163000220,VERDE,ALTA,ATIVA,PRIVADO
44741338000170,VERDE,INATIVA,BAIXADA,PRIVADO
10214417000100,,INATIVA,BAIXADA,PRIVADO
13317079000120,,INATIVA,BAIXADA,PRIVADO
11507371000180,AMARELO,BAIXA,ATIVA,PRIVADO
02495284000160,VERDE,ALTA,ATIVA,PRIVADO
02321730000110,AZUL,MEDIA,ATIVA,PRIVADO
04281071000160,AMARELO,ALTA,ATIVA,PRIVADO
11561910000160,VERDE,MEDIA,ATIVA,PRIVADO
08300112000170,AMARELO,MEDIA,ATIVA,PRIVADO
07507953000190,AZUL,MEDIA,ATIVA,PRIVADO
10970715000120,VERDE,ALTA,ATIVA,PRIVADO
08355724000160,AZUL,BAIXA,ATIVA,PRIVADO
07247651000120,LARANJA,BAIXA,ATIVA,PRIVADO
08312557000170,AMARELO,ALTA,ATIVA,PRIVADO
05988499000100,VERMELHO,MEDIA,ATIVA,PRIVADO
10667565000180,VERDE,ALTA,ATIVA,PRIVADO
08818799000130,AZUL,MEDIA,ATIVA,PRIVADO
12428297000170,AMARELO,MEDIA,ATIVA,PRIVADO
01082379000270,VERDE,ALTA,ATIVA,PRIVADO
11625083000120,AMARELO,BAIXA,ATIVA,PRIVADO
14570914000100,AMARELO,MEDIA,ATIVA,PRIVADO
07473735005060,VERDE,ALTA,ATIVA,PRIVADO
15433368000110,AMARELO,MEDIA,ATIVA,PRIVADO
08478462000120,AMARELO,MEDIA,ATIVA,PRIVADO
66266685000120,LARANJA,MEDIA,ATIVA,PRIVADO
03330279000160,LARANJA,MEDIA,ATIVA,PRIVADO
03260758000580,VERDE,MEDIA,ATIVA,PRIVADO
05564277000160,AZUL,ALTA,ATIVA,PRIVADO
03082194000100,LARANJA,MEDIA,ATIVA,PRIVADO
02240291000110,,INATIVA,BAIXADA,PRIVADO
03147038000180,VERDE,ALTA,ATIVA,PRIVADO
02840514000180,LARANJA,BAIXA,ATIVA,PRIVADO
06014985000190,VERMELHO,MEDIA,ATIVA,PRIVADO
01688601000100,LARANJA,MEDIA,ATIVA,PRIVADO
60622867000100,AZUL,MEDIA,ATIVA,PRIVADO
94500030000100,,INATIVA,BAIXADA,PRIVADO
89768022000100,,INATIVA,BAIXADA,PRIVADO
87744694000150,,INATIVA,BAIXADA,PRIVADO
90339789000100,,INATIVA,BAIXADA,PRIVADO
83487256000100,,INATIVA,BAIXADA,PRIVADO
89077267000190,,INATIVA,BAIXADA,PRIVADO
59578435000160,,INATIVA,BAIXADA,PRIVADO
27868694000130,,INATIVA,BAIXADA,PRIVADO
22285647000140,,INATIVA,BAIXADA,PRIVADO
19726744000540,,INATIVA,BAIXADA,PRIVADO
58055682000110,,INATIVA,BAIXADA,PRIVADO
53511184000110,,INATIVA,BAIXADA,PRIVADO
59753970000100,,INATIVA,BAIXADA,PRIVADO
51566214000160,,INATIVA,BAIXADA,PRIVADO
26393298000130,,INATIVA,BAIXADA,PRIVADO
55669147000160,,INATIVA,BAIXADA,PRIVADO
65844946000180,,INATIVA,BAIXADA,PRIVADO
79826319000120,,INATIVA,BAIXADA,PRIVADO
63347900000120,,INATIVA,BAIXADA,PRIVADO
47913595000130,,INATIVA,BAIXADA,PRIVADO
26261750000100,,INATIVA,BAIXADA,PRIVADO
20897666000100,,INATIVA,BAIXADA,PRIVADO
68397629000150,,INATIVA,BAIXADA,PRIVADO
73784381000110,,INATIVA,BAIXADA,PRIVADO
02228220000100,,INATIVA,BAIXADA,PRIVADO
03924803000120,,INATIVA,BAIXADA,PRIVADO
88196217000160,,INATIVA,BAIXADA,PRIVADO
09667659000170,,INATIVA,BAIXADA,PRIVADO
07722707000150,,INATIVA,BAIXADA,PRIVADO
09982027000100,,INATIVA,BAIXADA,PRIVADO
05998952000160,,INATIVA,BAIXADA,PRIVADO
15653277000190,VERDE,MEDIA,ATIVA,PRIVADO
02574938000140,AZUL,ALTA,ATIVA,PRIVADO
35356120000100,AZUL,ALTA,ATIVA,PRIVADO
14003993000160,AZUL,ALTA,ATIVA,PRIVADO
13503104000160,AMARELO,MEDIA,ATIVA,PRIVADO
15649225000140,AZUL,MEDIA,ATIVA,PRIVADO
06923215000160,AZUL,MEDIA,ATIVA,PRIVADO
14832530000100,VERDE,MEDIA,ATIVA,PRIVADO
07065833000180,AMARELO,ALTA,ATIVA,PRIVADO
05066623000180,AZUL,MEDIA,ATIVA,PRIVADO
30032122000120,LARANJA,BAIXA,ATIVA,PRIVADO
01316715000200,AMARELO,ALTA,ATIVA,PRIVADO
15949318000190,,INATIVA,BAIXADA,PRIVADO
15946229000190,,INATIVA,BAIXADA,PRIVADO
15977815000100,,INATIVA,BAIXADA,PRIVADO
15386853000180,AMARELO,MEDIA,ATIVA,PRIVADO
15525727000160,VERDE,INATIVA,BAIXADA,PRIVADO
08902588000180,AZUL,BAIXA,ATIVA,PRIVADO
13855869000160,AMARELO,MEDIA,ATIVA,PRIVADO
14031749000100,AMARELO,MEDIA,ATIVA,PRIVADO
07663697000120,AMARELO,BAIXA,ATIVA,PRIVADO
07637089000140,LARANJA,BAIXA,ATIVA,PRIVADO
09068882000100,VERMELHO,BAIXA,ATIVA,PRIVADO
12772316000180,AMARELO,MEDIA,ATIVA,PRIVADO
09071071000150,AZUL,MEDIA,ATIVA,PRIVADO
08599806000150,AZUL,MEDIA,ATIVA,PRIVADO
09549969000190,AMARELO,MEDIA,ATIVA,PRIVADO
08498479000220,VERDE,ALTA,ATIVA,PRIVADO
07325642000100,VERDE,ALTA,ATIVA,PRIVADO
15834832000180,AMARELO,MEDIA,ATIVA,PRIVADO
14730460000180,VERDE,INATIVA,BAIXADA,PRIVADO
10348127000230,VERDE,ALTA,ATIVA,PRIVADO
00875365000240,AMARELO,MEDIA,ATIVA,PRIVADO
07784573000100,AZUL,MEDIA,ATIVA,PRIVADO
62413802000180,AZUL,MEDIA,ATIVA,PRIVADO
15527447000190,AMARELO,MEDIA,ATIVA,PRIVADO
00445343000160,AZUL,ALTA,ATIVA,PRIVADO
00360305034270,VERDE,ALTA,ATIVA,PUBLICO
03057910000280,VERDE,MEDIA,ATIVA,PRIVADO
13364613000150,AMARELO,MEDIA,ATIVA,PRIVADO
01354083000180,AMARELO,ALTA,ATIVA,PRIVADO
04633743000150,VERDE,MEDIA,ATIVA,PRIVADO
10890082000140,AZUL,MEDIA,ATIVA,PRIVADO
16017834000140,,INATIVA,BAIXADA,PRIVADO
16045978000100,,INATIVA,BAIXADA,PRIVADO
16040280000100,,INATIVA,BAIXADA,PRIVADO
09369266000180,AZUL,MEDIA,ATIVA,PRIVADO
12132396000100,LARANJA,BAIXA,ATIVA,PRIVADO
07545610000110,AZUL,ALTA,ATIVA,PRIVADO
15537782000170,VERDE,ALTA,ATIVA,PRIVADO
13824213000180,VERDE,ALTA,ATIVA,PRIVADO
66315557000120,AZUL,ALTA,ATIVA,PRIVADO
14454023000180,AZUL,ALTA,ATIVA,PRIVADO
17165036007300,VERMELHO,MEDIA,ATIVA,PRIVADO
16385025000190,AZUL,MEDIA,ATIVA,PRIVADO
07282797000700,VERDE,ALTA,ATIVA,PRIVADO
16417300000100,AMARELO,MEDIA,ATIVA,PUBLICO
15547762000180,AMARELO,MEDIA,ATIVA,PRIVADO
12536590000150,VERDE,MEDIA,ATIVA,PRIVADO
05024731000190,LARANJA,ALTA,ATIVA,PRIVADO
08094020000180,AZUL,MEDIA,ATIVA,PRIVADO
13121171000110,AMARELO,MEDIA,ATIVA,PRIVADO
12690721000150,AZUL,ALTA,ATIVA,PRIVADO
15193094000130,AMARELO,MEDIA,ATIVA,PRIVADO
13216547000170,AMARELO,MEDIA,ATIVA,PRIVADO
14505463000110,AMARELO,MEDIA,ATIVA,PRIVADO
16481125000110,VERDE,ALTA,ATIVA,PRIVADO
01019805000140,AZUL,INATIVA,BAIXADA,PRIVADO
14538753000160,AMARELO,MEDIA,ATIVA,PRIVADO
15200484000190,AZUL,BAIXA,ATIVA,PRIVADO
00572069000190,AZUL,MEDIA,ATIVA,PRIVADO
41440215000100,AMARELO,MEDIA,ATIVA,PRIVADO
16512982000130,AMARELO,MEDIA,ATIVA,PRIVADO
04070897000180,VERDE,ALTA,ATIVA,PRIVADO
16516281000170,VERDE,ALTA,ATIVA,PRIVADO
47003009000110,VERDE,ALTA,ATIVA,PRIVADO
12566769000150,VERDE,ALTA,ATIVA,PRIVADO
44558849000150,VERDE,ALTA,ATIVA,PUBLICO
16526802000170,AMARELO,MEDIA,ATIVA,PRIVADO
52848629000190,VERDE,ALTA,ATIVA,PRIVADO
11468919000120,AMARELO,INATIVA,BAIXADA,PRIVADO
03189524000160,LARANJA,BAIXA,ATIVA,PRIVADO
12231859000190,VERDE,MEDIA,ATIVA,PRIVADO
02074745000120,VERDE,MEDIA,ATIVA,PRIVADO
52057718010180,VERMELHO,BAIXA,ATIVA,PRIVADO
12548423000120,AMARELO,MEDIA,ATIVA,PRIVADO
27497742000120,AZUL,ALTA,ATIVA,PRIVADO
04667870000170,AMARELO,MEDIA,ATIVA,PRIVADO
01802220000100,AZUL,MEDIA,ATIVA,PRIVADO
03414654000150,AMARELO,ALTA,ATIVA,PRIVADO
07484521000100,AMARELO,MEDIA,ATIVA,PRIVADO
13040529000180,AZUL,MEDIA,ATIVA,PRIVADO
09009270000480,VERDE,ALTA,ATIVA,PRIVADO
15689511000130,AMARELO,MEDIA,ATIVA,PRIVADO
15690211000170,AMARELO,MEDIA,ATIVA,PUBLICO
00382950000390,AMARELO,MEDIA,ATIVA,PRIVADO
03379022000100,AZUL,MEDIA,ATIVA,PRIVADO
00496157000400,AMARELO,MEDIA,ATIVA,PRIVADO
06942389000170,AZUL,ALTA,ATIVA,PRIVADO
05974511004620,VERDE,ALTA,ATIVA,PRIVADO
08350655000100,AMARELO,MEDIA,ATIVA,PRIVADO
01537746000100,,INATIVA,BAIXADA,PRIVADO
01511691000150,,INATIVA,BAIXADA,PRIVADO
00721537000140,,INATIVA,BAIXADA,PRIVADO
01265415000150,,INATIVA,BAIXADA,PRIVADO
64530652000110,,INATIVA,BAIXADA,PRIVADO
80710999000100,,INATIVA,BAIXADA,PRIVADO
13792072000160,,INATIVA,BAIXADA,PRIVADO
06883306000110,,INATIVA,BAIXADA,PRIVADO
06811967000130,,INATIVA,BAIXADA,PRIVADO
09596925000200,,INATIVA,BAIXADA,PRIVADO
15454075000110,AZUL,ALTA,ATIVA,PRIVADO
66838475000160,VERDE,ALTA,ATIVA,PRIVADO
09473359000150,LARANJA,BAIXA,ATIVA,PRIVADO
08173001000140,AZUL,MEDIA,ATIVA,PRIVADO
08567250000110,AMARELO,MEDIA,ATIVA,PRIVADO
09456679000100,VERDE,ALTA,ATIVA,PRIVADO
10980741000130,AMARELO,MEDIA,ATIVA,PRIVADO
10919431000100,AZUL,ALTA,ATIVA,PRIVADO
46107264000220,VERDE,MEDIA,ATIVA,PRIVADO
12980039000100,VERDE,MEDIA,ATIVA,PRIVADO
04653611000190,VERDE,ALTA,ATIVA,PRIVADO
01380468000200,VERDE,ALTA,ATIVA,PRIVADO
63310213000130,AMARELO,ALTA,ATIVA,PRIVADO
53737672000140,LARANJA,MEDIA,ATIVA,PRIVADO
05830988000210,VERDE,ALTA,ATIVA,PRIVADO
69367241000170,AMARELO,MEDIA,ATIVA,PRIVADO
07752564000120,AZUL,ALTA,ATIVA,PRIVADO
08073589000160,AZUL,ALTA,ATIVA,PRIVADO
12917351000140,,INATIVA,BAIXADA,PRIVADO
04040115000160,AZUL,ALTA,ATIVA,PRIVADO
10066637000720,VERDE,ALTA,ATIVA,PRIVADO
43960335008220,VERDE,ALTA,ATIVA,PRIVADO
23109903000100,VERDE,ALTA,ATIVA,PRIVADO
15320529000160,VERDE,MEDIA,ATIVA,PRIVADO
15329244000190,AMARELO,MEDIA,ATIVA,PRIVADO
15484907000140,AZUL,MEDIA,ATIVA,PRIVADO
08668917000170,AZUL,ALTA,ATIVA,PRIVADO
15484791000140,AZUL,ALTA,ATIVA,PRIVADO
80470164000200,VERDE,MEDIA,ATIVA,PRIVADO
02680067000140,AMARELO,MEDIA,ATIVA,PRIVADO
83276170000120,AMARELO,ALTA,ATIVA,PRIVADO
11308890000110,AMARELO,MEDIA,ATIVA,PRIVADO
12052659000170,AMARELO,BAIXA,ATIVA,PRIVADO
12182647000160,AMARELO,MEDIA,ATIVA,PRIVADO
71163182000160,LARANJA,ALTA,ATIVA,PRIVADO
12924656000180,AMARELO,MEDIA,ATIVA,PRIVADO
09111019000180,AZUL,ALTA,ATIVA,PRIVADO
12063489000120,AZUL,ALTA,ATIVA,PRIVADO
09159679000130,AMARELO,MEDIA,ATIVA,PRIVADO
90260985001230,VERDE,MEDIA,ATIVA,PRIVADO
05854221000140,AZUL,MEDIA,ATIVA,PRIVADO
12270686000110,AMARELO,MEDIA,ATIVA,PRIVADO
09375033000190,AZUL,ALTA,ATIVA,PRIVADO
08550792000180,AMARELO,MEDIA,ATIVA,PRIVADO
05702303000170,,INATIVA,BAIXADA,PRIVADO
76025279000120,AZUL,MEDIA,ATIVA,PRIVADO
86394822000110,,INATIVA,BAIXADA,PRIVADO
80725005000110,,INATIVA,BAIXADA,PRIVADO
95027322000130,,INATIVA,BAIXADA,PRIVADO
11595165000170,AZUL,ALTA,ATIVA,PRIVADO
57956369000190,,INATIVA,BAIXADA,PRIVADO
62728456000120,,INATIVA,BAIXADA,PRIVADO
04680594000180,AMARELO,BAIXA,ATIVA,PRIVADO
08560163000130,AMARELO,MEDIA,ATIVA,PRIVADO
05942604000170,AZUL,MEDIA,ATIVA,PRIVADO
09967852010190,AMARELO,MEDIA,ATIVA,PRIVADO
55681001000130,AZUL,MEDIA,ATIVA,PRIVADO
04996466000140,AZUL,INATIVA,BAIXADA,PRIVADO
13505411000180,AZUL,ALTA,ATIVA,PRIVADO
05579449000170,AZUL,ALTA,ATIVA,PRIVADO
13465132000130,AZUL,MEDIA,ATIVA,PRIVADO
11905702000130,AZUL,MEDIA,ATIVA,PRIVADO
01638054000140,LARANJA,BAIXA,ATIVA,PRIVADO
07603672000130,VERDE,INATIVA,BAIXADA,PRIVADO
30741177000100,LARANJA,MEDIA,ATIVA,PRIVADO
13430462000190,AMARELO,MEDIA,ATIVA,PRIVADO
34072702000100,AZUL,MEDIA,ATIVA,PRIVADO
09451841000190,AZUL,BAIXA,ATIVA,PRIVADO
12196976000160,AMARELO,ALTA,ATIVA,PRIVADO
59543686000100,,INATIVA,BAIXADA,PRIVADO
03897720000190,AZUL,MEDIA,ATIVA,PUBLICO
11344137000180,AMARELO,MEDIA,ATIVA,PRIVADO
10905924000190,AZUL,MEDIA,ATIVA,PRIVADO
15630482000130,VERDE,MEDIA,ATIVA,PRIVADO
15488432000160,AMARELO,MEDIA,ATIVA,PRIVADO
12405701000190,AMARELO,MEDIA,ATIVA,PRIVADO
12141397000110,AMARELO,MEDIA,ATIVA,PRIVADO
08830456000190,,INATIVA,BAIXADA,PRIVADO
71226716000150,,INATIVA,BAIXADA,PRIVADO
08486503000120,,INATIVA,BAIXADA,PRIVADO
06386912000120,,INATIVA,BAIXADA,PRIVADO
07283707000100,,INATIVA,BAIXADA,PRIVADO
02686054000340,,INATIVA,BAIXADA,PRIVADO
04075473000290,,INATIVA,BAIXADA,PRIVADO
02488483000140,,INATIVA,BAIXADA,PRIVADO
02549940000160,,INATIVA,BAIXADA,PRIVADO
02101326000130,,INATIVA,BAIXADA,PRIVADO
03883016000340,,INATIVA,BAIXADA,PRIVADO
02731404000180,,INATIVA,BAIXADA,PRIVADO
14247696000160,,INATIVA,BAIXADA,PRIVADO
09655260000170,,INATIVA,BAIXADA,PRIVADO
08513194000130,,INATIVA,BAIXADA,PRIVADO
01786427000120,,INATIVA,BAIXADA,PRIVADO
07564420000140,,INATIVA,BAIXADA,PRIVADO
11074622000180,,INATIVA,BAIXADA,PRIVADO
07620830000160,,INATIVA,BAIXADA,PRIVADO
01147528000150,,INATIVA,BAIXADA,PRIVADO
01358386000170,,INATIVA,BAIXADA,PRIVADO
10044641000100,,INATIVA,BAIXADA,PRIVADO
16197212000140,,INATIVA,BAIXADA,PRIVADO
40497315000100,,INATIVA,BAIXADA,PRIVADO
83790949000160,,INATIVA,BAIXADA,PRIVADO
91692558000130,,INATIVA,BAIXADA,PRIVADO
50206127000130,,INATIVA,BAIXADA,PRIVADO
73335507000170,,INATIVA,BAIXADA,PRIVADO
82873274000150,,INATIVA,BAIXADA,PRIVADO
85174837000100,,INATIVA,BAIXADA,PRIVADO
15661465000160,,INATIVA,BAIXADA,PRIVADO
30994727000100,,INATIVA,BAIXADA,PRIVADO
29029170000180,,INATIVA,BAIXADA,PRIVADO
18966739000460,VERDE,ALTA,ATIVA,PRIVADO
02182396000160,AZUL,ALTA,ATIVA,PRIVADO
00770482000240,VERMELHO,BAIXA,ATIVA,PRIVADO
03819148000140,AZUL,INATIVA,BAIXADA,PRIVADO
15414056000160,VERDE,ALTA,ATIVA,PRIVADO
14617605000130,AMARELO,MEDIA,ATIVA,PRIVADO
14628793000100,AZUL,MEDIA,ATIVA,PRIVADO
14767665000130,,INATIVA,BAIXADA,PRIVADO
91984476000160,AZUL,MEDIA,ATIVA,PRIVADO
42799429000130,LARANJA,MEDIA,ATIVA,PRIVADO
15579218000110,AZUL,MEDIA,ATIVA,PRIVADO
08649546000180,VERDE,ALTA,ATIVA,PRIVADO
79978458000170,AZUL,MEDIA,ATIVA,PRIVADO
10357406000180,LARANJA,BAIXA,ATIVA,PRIVADO
03361122000100,AZUL,ALTA,ATIVA,PRIVADO
03654819000160,LARANJA,MUITO BAIXA,ATIVA,PRIVADO
15712107000130,AZUL,BAIXA,ATIVA,PRIVADO
15710756000100,VERDE,MEDIA,ATIVA,PRIVADO
15698659000130,AZUL,ALTA,ATIVA,PRIVADO
15219569000110,,INATIVA,BAIXADA,PRIVADO
16623408000150,,INATIVA,BAIXADA,PRIVADO
08158539000770,VERDE,ALTA,ATIVA,PRIVADO
15746298000150,AMARELO,MEDIA,ATIVA,PUBLICO
07723145000160,AZUL,MEDIA,ATIVA,PRIVADO
54505052000220,VERDE,ALTA,ATIVA,PRIVADO
13240386000150,AZUL,MEDIA,ATIVA,PRIVADO
06914876000120,AZUL,ALTA,ATIVA,PRIVADO
33663683005690,VERMELHO,MEDIA,ATIVA,PUBLICO
75285155000110,LARANJA,MEDIA,ATIVA,PRIVADO
01909184000170,,INATIVA,BAIXADA,PRIVADO
08090118000160,AZUL,MEDIA,ATIVA,PRIVADO
05859065000100,AZUL,MEDIA,ATIVA,PRIVADO
13701559000190,VERDE,ALTA,ATIVA,PRIVADO
10709316000100,VERDE,ALTA,ATIVA,PRIVADO
13043252000140,AZUL,ALTA,ATIVA,PRIVADO
08920390000120,AZUL,MEDIA,ATIVA,PRIVADO
25639584000170,AZUL,ALTA,ATIVA,PRIVADO
08260874000190,AZUL,ALTA,ATIVA,PRIVADO
04685565000100,VERDE,MEDIA,ATIVA,PRIVADO
03880457000630,VERDE,MEDIA,ATIVA,PRIVADO
13693768000130,AMARELO,MEDIA,ATIVA,PRIVADO
08231889000120,,INATIVA,BAIXADA,PRIVADO
15757757000100,VERDE,MEDIA,ATIVA,PRIVADO
05333676000110,AZUL,ALTA,ATIVA,PRIVADO
08659206000130,AZUL,ALTA,ATIVA,PRIVADO
08351299000130,AMARELO,MEDIA,ATIVA,PRIVADO
15436507000160,AMARELO,MEDIA,ATIVA,PUBLICO
09335884000100,AZUL,MEDIA,ATIVA,PRIVADO
07065224000120,AMARELO,ALTA,ATIVA,PRIVADO
16672573000100,AZUL,ALTA,ATIVA,PRIVADO
01079611000130,AZUL,ALTA,ATIVA,PRIVADO
33056854000300,VERMELHO,ALTA,ATIVA,PRIVADO
02428806000100,AMARELO,ALTA,ATIVA,PRIVADO
06243132000120,VERDE,ALTA,ATIVA,PRIVADO
14796431000110,AMARELO,MEDIA,ATIVA,PRIVADO
07385468000190,LARANJA,MEDIA,ATIVA,PRIVADO
07104055000190,VERDE,ALTA,ATIVA,PRIVADO
80483647000150,LARANJA,MEDIA,ATIVA,PRIVADO
26222802000130,LARANJA,MEDIA,ATIVA,PRIVADO
12278275000170,AZUL,MEDIA,ATIVA,PRIVADO
72934748005050,VERDE,ALTA,ATIVA,PRIVADO
14369978000130,AMARELO,MEDIA,ATIVA,PRIVADO
01986433000120,,INATIVA,BAIXADA,PRIVADO
02470864000100,LARANJA,BAIXA,ATIVA,PRIVADO
12934255000100,AZUL,MEDIA,ATIVA,PRIVADO
11964290000100,AMARELO,MEDIA,ATIVA,PRIVADO
68511856001560,VERDE,ALTA,ATIVA,PRIVADO
11583130000110,AMARELO,MEDIA,ATIVA,PRIVADO
15792204000180,AMARELO,MEDIA,ATIVA,PRIVADO
15795787000100,,INATIVA,BAIXADA,PRIVADO
15616244000170,AMARELO,MEDIA,ATIVA,PRIVADO
01527654000130,,INATIVA,BAIXADA,PRIVADO
91531913000190,,INATIVA,BAIXADA,PRIVADO
90008079000190,,INATIVA,BAIXADA,PRIVADO
81194995000170,,INATIVA,BAIXADA,PRIVADO
28325397000100,,INATIVA,BAIXADA,PRIVADO
48313290000150,,INATIVA,BAIXADA,PRIVADO
10157626000160,,INATIVA,BAIXADA,PRIVADO
44803310000110,,INATIVA,BAIXADA,PRIVADO
01697457000160,,INATIVA,BAIXADA,PRIVADO
13094307000140,AMARELO,MEDIA,ATIVA,PRIVADO
07415082000770,VERDE,ALTA,ATIVA,PRIVADO
15919816000190,VERDE,ALTA,ATIVA,PRIVADO
08731760000180,AZUL,MEDIA,ATIVA,PRIVADO
12586501000180,AMARELO,ALTA,ATIVA,PRIVADO
17004598000190,VERDE,MEDIA,ATIVA,PRIVADO
17020128000110,AMARELO,BAIXA,ATIVA,PRIVADO
09206584000120,,INATIVA,BAIXADA,PRIVADO
13991164000170,AMARELO,BAIXA,ATIVA,PRIVADO
15140876000100,AZUL,MEDIA,ATIVA,PRIVADO
13990398000100,AZUL,MEDIA,ATIVA,PRIVADO
00591913000200,AMARELO,MEDIA,ATIVA,PRIVADO
12101520000170,AMARELO,MEDIA,ATIVA,PRIVADO
15878231000170,,INATIVA,BAIXADA,PRIVADO
11523852000180,AZUL,MEDIA,ATIVA,PRIVADO
11567637000180,AZUL,MEDIA,ATIVA,PRIVADO
13410438000190,LARANJA,MEDIA,ATIVA,PRIVADO
11635464000190,AZUL,MEDIA,ATIVA,PRIVADO
12807735000100,,INATIVA,BAIXADA,PRIVADO
15348729000120,AMARELO,BAIXA,ATIVA,PRIVADO
10271384000130,VERDE,ALTA,ATIVA,PRIVADO
15353806000130,AZUL,MEDIA,ATIVA,PRIVADO
10962676000110,AZUL,ALTA,ATIVA,PRIVADO
07180710000190,VERDE,ALTA,ATIVA,PRIVADO
10820195000170,AZUL,MEDIA,ATIVA,PRIVADO
07516811000270,VERDE,ALTA,ATIVA,PRIVADO
07905846000110,AZUL,ALTA,ATIVA,PRIVADO
07382808000120,AMARELO,ALTA,ATIVA,PRIVADO
09390116000230,VERDE,ALTA,ATIVA,PRIVADO
08058512000200,VERDE,INATIVA,BAIXADA,PRIVADO
08358423000190,AMARELO,MEDIA,ATIVA,PRIVADO
08738400000100,AMARELO,MEDIA,ATIVA,PRIVADO
13768040000120,AMARELO,BAIXA,ATIVA,PRIVADO
35226349000120,LARANJA,INATIVA,BAIXADA,PRIVADO
14042875000160,AZUL,ALTA,ATIVA,PRIVADO
15968595000140,,INATIVA,BAIXADA,PRIVADO
13957827000130,AMARELO,MEDIA,ATIVA,PRIVADO
14020202000100,AZUL,MEDIA,ATIVA,PRIVADO
13974085000150,AMARELO,MEDIA,ATIVA,PRIVADO
13889036000110,AMARELO,MEDIA,ATIVA,PRIVADO
13383101000130,VERDE,ALTA,ATIVA,PRIVADO
15510215000120,AMARELO,MEDIA,ATIVA,PRIVADO
11901907000490,VERDE,ALTA,ATIVA,PRIVADO
15872811000150,AMARELO,MEDIA,ATIVA,PRIVADO
15830117000170,AZUL,MEDIA,ATIVA,PRIVADO
01829315000290,AMARELO,MEDIA,ATIVA,PRIVADO
12303099000180,VERDE,MEDIA,ATIVA,PRIVADO
16849767000120,AMARELO,BAIXA,ATIVA,PRIVADO
11933515000160,VERDE,INATIVA,BAIXADA,PRIVADO
12207871000160,AMARELO,BAIXA,ATIVA,PRIVADO
16036160000120,,INATIVA,BAIXADA,PRIVADO
16064332000170,,INATIVA,BAIXADA,PRIVADO
11580889000140,AZUL,ALTA,ATIVA,PRIVADO
14709248000130,VERDE,ALTA,ATIVA,PRIVADO
07189633000210,VERDE,MEDIA,ATIVA,PRIVADO
23713142000100,AMARELO,MEDIA,ATIVA,PRIVADO
08626072000150,AMARELO,MEDIA,ATIVA,PRIVADO
09243730000430,VERDE,MEDIA,ATIVA,PRIVADO
07594860000140,VERDE,ALTA,ATIVA,PRIVADO
01281145000170,LARANJA,BAIXA,ATIVA,PRIVADO
90781568000180,LARANJA,MEDIA,ATIVA,PRIVADO
02909477000110,AZUL,ALTA,ATIVA,PRIVADO
16416829000100,AZUL,MEDIA,ATIVA,PRIVADO
00324601000400,VERDE,ALTA,ATIVA,PRIVADO
11467359000190,VERDE,ALTA,ATIVA,PRIVADO
14195588000190,AMARELO,MEDIA,ATIVA,PRIVADO
13076437000150,AMARELO,MEDIA,ATIVA,PRIVADO
08831742000170,VERDE,ALTA,ATIVA,PRIVADO
07692178000190,VERDE,MEDIA,ATIVA,PRIVADO
